x	f	g	h	ge	t
3.26032603260326	2.0345110486028943	0.9788631032502941	0.045679726635252875	1.0122468798168494	-0.023719053949907917
3.261326132613261	2.0354900096022446	0.9789087875453589	0.04559618022685927	1.0122231583907568	-0.02368156146434965
3.2623262326232623	2.0364690162904586	0.9789543882856598	0.04551275091611582	1.0121994744608995	-0.0236441087911904
3.2633263326332633	2.0374480685839735	0.9789999055883062	0.04542943861529889	1.012175827987461	-0.023606695932642894
3.2643264326432644	2.0384271663993436	0.9790453395703197	0.04534624323659309	1.0121522189306227	-0.023569322890792267
3.2653265326532654	2.0394063096532395	0.9790906903486342	0.04526316469209167	1.012128647250564	-0.023531989667596356
3.2663266326632665	2.040385498262449	0.9791359580400955	0.04518020289379694	1.012105112907462	-0.02349469626488601
3.2673267326732676	2.0413647321438777	0.9791811427614614	0.04509735775362064	1.0120816158614927	-0.023457442684365386
3.268326832683268	2.0423440112145457	0.9792262446294018	0.045014629183384364	1.0120581560728295	-0.023420228927612263
3.2693269326932692	2.0433233353915927	0.9792712637604982	0.0449320170948198	1.0120347335016446	-0.023383054996078293
3.2703270327032703	2.0443027045922735	0.9793162002712441	0.04484952139956938	1.0120113481081092	-0.02334592089108939
3.2713271327132714	2.045282118733959	0.9793610542780443	0.04476714200918647	1.0119879998523926	-0.02330882661384596
3.2723272327232724	2.046261577734137	0.9794058258972155	0.044684878835135826	1.011964688694663	-0.02327177216542324
3.2733273327332735	2.047241081510412	0.9794505152449854	0.044602731788793995	1.0119414145950876	-0.02323475754677157
3.2743274327432745	2.048220629980504	0.9794951224374935	0.04452070078144967	1.0119181775138326	-0.023197782758716718
3.275327532753275	2.049200223062249	0.9795396475907903	0.04443878572430414	1.0118949774110637	-0.023160847801960184
3.276327632763276	2.050179860673601	0.9795840908208375	0.04435698652847152	1.0118718142469454	-0.023123952677079434
3.2773277327732773	2.0511595427326275	0.9796284522435083	0.04427530310497937	1.0118486879816417	-0.023087097384528302
3.2783278327832783	2.0521392691575135	0.9796727319745864	0.04419373536476892	1.0118255985753166	-0.023050281924637227
3.2793279327932794	2.053119039866559	0.9797169301297667	0.044112283218695515	1.0118025459881332	-0.023013506297613562
3.2803280328032804	2.05409885477818	0.9797610468246549	0.04403094657752898	1.0117795301802548	-0.022976770503541872
3.2813281328132815	2.055078713810908	0.9798050821747675	0.043949725351954	1.0117565511118445	-0.02294007454238424
3.2823282328232826	2.0560586168833903	0.9798490362955316	0.043868619452570555	1.0117336087430653	-0.02290341841398056
3.283328332833283	2.0570385639143884	0.9798929093022848	0.04378762878989428	1.0117107030340804	-0.022866802118048854
3.2843284328432842	2.0580185548227816	0.9799367013102754	0.04370675327435673	1.0116878339450535	-0.0228302256541855
3.2853285328532853	2.0589985895275627	0.9799804124346623	0.043625992816306004	1.0116650014361483	-0.022793689021865637
3.2863286328632864	2.0599786679478393	0.9800240427905141	0.04354534732600695	1.0116422054675296	-0.022757192220443385
3.2873287328732874	2.0609587900028354	0.9800675924928104	0.043464816713641594	1.0116194459993624	-0.02272073524915217
3.2883288328832885	2.0619389556118892	0.9801110616564404	0.04338440088930953	1.0115967229918124	-0.022684318107105014
3.2893289328932895	2.062919164694454	0.9801544503962036	0.04330409976302831	1.0115740364050465	-0.022647940793294834
3.29032903290329	2.0638994171700973	0.9801977588268097	0.04322391324473385	1.0115513861992327	-0.02261160330659475
3.291329132913291	2.064879712958503	0.9802409870628781	0.043143841244280653	1.0115287723345396	-0.022575305645758326
3.2923292329232923	2.0658600519794676	0.980284135218938	0.04306388367144245	1.0115061947711375	-0.022539047809419947
3.2933293329332933	2.066840434152904	0.9803272034094285	0.042984040435912384	1.0114836534691978	-0.022502829796095074
3.2943294329432944	2.067820859398838	0.9803701917486983	0.04290431144730348	1.0114611483888936	-0.022466651604180533
3.2953295329532954	2.0688013276374106	0.9804131003510058	0.04282469661514898	1.0114386794903996	-0.02243051323195482
3.2963296329632965	2.069781838788877	0.980455929330519	0.04274519584890275	1.0114162467338919	-0.02239441467757839
3.2973297329732976	2.070762392773606	0.9804986788013149	0.042665809057939645	1.0113938500795487	-0.022358355939093966
3.298329832983298	2.0717429895120807	0.9805413488773804	0.04258653615155593	1.0113714894875505	-0.02232233701442683
3.2993299329932992	2.0727236289248996	0.9805839396726115	0.04250737703896952	1.0113491649180792	-0.022286357901385067
3.3003300330033003	2.073704310932773	0.9806264513008133	0.042428331629320575	1.0113268763313192	-0.02225041859765995
